 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001020 + 0.266097 + 0.027327 + 0.705556 +  = 1.000000, objective value => 0.540741 
 97 )  0.331515 + 0.246921 + 0.376277 + 0.045287 +  = 1.000000, objective value => 0.596296 
 98 )  0.234363 + 0.195995 + 0.293148 + 0.276494 +  = 1.000000, objective value => 0.596296 
 99 )  0.349296 + 0.464290 + 0.150333 + 0.036080 +  = 1.000000, objective value => 0.611111 
 100 )  0.140189 + 0.297137 + 0.082864 + 0.479810 +  = 1.000000, objective value => 0.646154 
 101 )  0.317394 + 0.068245 + 0.310486 + 0.303875 +  = 1.000000, objective value => 0.596296 
 102 )  0.296838 + 0.326131 + 0.140814 + 0.236217 +  = 1.000000, objective value => 0.596296 
 103 )  0.304555 + 0.093885 + 0.247618 + 0.353942 +  = 1.000000, objective value => 0.644445 
 104 )  0.157817 + 0.323446 + 0.257743 + 0.260994 +  = 1.000000, objective value => 0.596296 
 105 )  0.412100 + 0.140049 + 0.303773 + 0.144077 +  = 1.000000, objective value => 0.596296 
 106 )  0.026532 + 0.325982 + 0.428699 + 0.218788 +  = 1.000000, objective value => 0.975000 
 107 )  0.024021 + 0.345818 + 0.288790 + 0.341371 +  = 1.000000, objective value => 0.639216 
 108 )  0.403339 + 0.180772 + 0.396513 + 0.019375 +  = 1.000000, objective value => 0.596296 
 109 )  0.552911 + 0.098800 + 0.219500 + 0.128789 +  = 1.000000, objective value => 0.596296 
 110 )  0.017040 + 0.127178 + 0.758378 + 0.097404 +  = 1.000000, objective value => 0.975000 
 111 )  0.049697 + 0.403747 + 0.241129 + 0.305426 +  = 1.000000, objective value => 0.975000 
 112 )  0.656549 + 0.019736 + 0.205583 + 0.118131 +  = 1.000000, objective value => 0.596296 
 113 )  0.385895 + 0.168309 + 0.212092 + 0.233704 +  = 1.000000, objective value => 0.596296 
 114 )  0.330348 + 0.237663 + 0.238680 + 0.193309 +  = 1.000000, objective value => 0.596296 
 115 )  0.177738 + 0.001255 + 0.406208 + 0.414798 +  = 1.000000, objective value => 0.596296 
 116 )  0.005368 + 0.318047 + 0.391625 + 0.284960 +  = 1.000000, objective value => 0.975000 
 117 )  0.230281 + 0.317773 + 0.253178 + 0.198767 +  = 1.000000, objective value => 0.596296 
 118 )  0.174878 + 0.111062 + 0.688692 + 0.025368 +  = 1.000000, objective value => 0.975000 
 119 )  0.511629 + 0.278765 + 0.188263 + 0.021343 +  = 1.000000, objective value => 0.596296 
 120 )  0.329904 + 0.387802 + 0.118393 + 0.163901 +  = 1.000000, objective value => 0.596296 
 121 )  0.241314 + 0.383724 + 0.155123 + 0.219839 +  = 1.000000, objective value => 0.596296 
 122 )  0.215146 + 0.292535 + 0.255173 + 0.237146 +  = 1.000000, objective value => 0.596296 
 123 )  0.390869 + 0.357162 + 0.194478 + 0.057492 +  = 1.000000, objective value => 0.596296 
 124 )  0.283408 + 0.539793 + 0.137224 + 0.039575 +  = 1.000000, objective value => 0.588235 
 125 )  0.027845 + 0.456715 + 0.113473 + 0.401966 +  = 1.000000, objective value => 0.975000 
 126 )  0.341932 + 0.305700 + 0.119323 + 0.233045 +  = 1.000000, objective value => 0.596296 
 127 )  0.523098 + 0.043507 + 0.292979 + 0.140416 +  = 1.000000, objective value => 0.596296 
 128 )  0.320655 + 0.008818 + 0.189445 + 0.481083 +  = 1.000000, objective value => 0.588889 
 129 )  0.257295 + 0.278026 + 0.042278 + 0.422400 +  = 1.000000, objective value => 0.637037 
 130 )  0.377676 + 0.255484 + 0.018700 + 0.348139 +  = 1.000000, objective value => 0.644445 
 131 )  0.412949 + 0.176421 + 0.320425 + 0.090204 +  = 1.000000, objective value => 0.596296 
 132 )  0.257119 + 0.388618 + 0.007532 + 0.346731 +  = 1.000000, objective value => 0.596296 
 133 )  0.369533 + 0.118295 + 0.203658 + 0.308514 +  = 1.000000, objective value => 0.596296 
 134 )  0.399003 + 0.317992 + 0.058463 + 0.224542 +  = 1.000000, objective value => 0.596296 
 135 )  0.553093 + 0.153109 + 0.114636 + 0.179162 +  = 1.000000, objective value => 0.596296 
 136 )  0.344405 + 0.222375 + 0.350770 + 0.082451 +  = 1.000000, objective value => 0.596296 
 137 )  0.523103 + 0.275324 + 0.103947 + 0.097627 +  = 1.000000, objective value => 0.596296 
 138 )  0.167440 + 0.345651 + 0.250494 + 0.236415 +  = 1.000000, objective value => 0.596296 
 139 )  0.050035 + 0.629491 + 0.112684 + 0.207790 +  = 1.000000, objective value => 0.975000 
 140 )  0.396040 + 0.101917 + 0.333731 + 0.168312 +  = 1.000000, objective value => 0.596296 
 141 )  0.263054 + 0.287264 + 0.316679 + 0.133004 +  = 1.000000, objective value => 0.596296 
 142 )  0.403764 + 0.053092 + 0.328495 + 0.214649 +  = 1.000000, objective value => 0.596296 
 143 )  0.344872 + 0.016544 + 0.314622 + 0.323962 +  = 1.000000, objective value => 0.596296 
 144 )  0.320072 + 0.104623 + 0.128082 + 0.447223 +  = 1.000000, objective value => 0.644445 
 145 )  0.220928 + 0.332140 + 0.177870 + 0.269063 +  = 1.000000, objective value => 0.596296 
 146 )  0.403897 + 0.159733 + 0.041412 + 0.394958 +  = 1.000000, objective value => 0.644445 
 147 )  0.344612 + 0.235728 + 0.232927 + 0.186732 +  = 1.000000, objective value => 0.596296 
 148 )  0.360204 + 0.106698 + 0.395800 + 0.137298 +  = 1.000000, objective value => 0.596296 
 149 )  0.200331 + 0.258444 + 0.242733 + 0.298492 +  = 1.000000, objective value => 0.596296 
 150 )  0.317599 + 0.257625 + 0.159427 + 0.265349 +  = 1.000000, objective value => 0.596296 
 151 )  0.151738 + 0.380120 + 0.155974 + 0.312168 +  = 1.000000, objective value => 0.596296 
 152 )  0.370488 + 0.116856 + 0.096868 + 0.415788 +  = 1.000000, objective value => 0.644445 
 153 )  0.344806 + 0.293777 + 0.204105 + 0.157312 +  = 1.000000, objective value => 0.596296 
 154 )  0.285252 + 0.146549 + 0.343804 + 0.224395 +  = 1.000000, objective value => 0.596296 
 155 )  0.423672 + 0.158335 + 0.294029 + 0.123965 +  = 1.000000, objective value => 0.596296 
 156 )  0.228236 + 0.270667 + 0.255142 + 0.245955 +  = 1.000000, objective value => 0.596296 
 157 )  0.378663 + 0.187286 + 0.325406 + 0.108645 +  = 1.000000, objective value => 0.596296 
 158 )  0.188142 + 0.399814 + 0.127540 + 0.284504 +  = 1.000000, objective value => 0.596296 
 159 )  0.537558 + 0.061402 + 0.149556 + 0.251485 +  = 1.000000, objective value => 0.644445 
 160 )  0.128032 + 0.334443 + 0.179170 + 0.358355 +  = 1.000000, objective value => 0.637037 
 161 )  0.308646 + 0.414060 + 0.028903 + 0.248391 +  = 1.000000, objective value => 0.596296 
 162 )  0.013889 + 0.272718 + 0.218241 + 0.495152 +  = 1.000000, objective value => 0.637037 
 163 )  0.101681 + 0.302456 + 0.128330 + 0.467533 +  = 1.000000, objective value => 0.646154 
 164 )  0.324937 + 0.349152 + 0.134071 + 0.191840 +  = 1.000000, objective value => 0.596296 
 165 )  0.291336 + 0.304150 + 0.123035 + 0.281478 +  = 1.000000, objective value => 0.596296 
 166 )  0.393175 + 0.350960 + 0.216101 + 0.039763 +  = 1.000000, objective value => 0.596296 
 167 )  0.141089 + 0.572023 + 0.223348 + 0.063540 +  = 1.000000, objective value => 0.975000 
 168 )  0.132422 + 0.345192 + 0.021827 + 0.500559 +  = 1.000000, objective value => 0.646154 
 169 )  0.378279 + 0.206440 + 0.116064 + 0.299217 +  = 1.000000, objective value => 0.596296 
 170 )  0.033555 + 0.486768 + 0.102641 + 0.377036 +  = 1.000000, objective value => 0.975000 
 171 )  0.365829 + 0.239891 + 0.084805 + 0.309475 +  = 1.000000, objective value => 0.596296 
 172 )  0.144905 + 0.239291 + 0.340020 + 0.275784 +  = 1.000000, objective value => 0.596296 
 173 )  0.419494 + 0.128456 + 0.152925 + 0.299126 +  = 1.000000, objective value => 0.644445 
 174 )  0.202013 + 0.248357 + 0.291674 + 0.257956 +  = 1.000000, objective value => 0.596296 
 175 )  0.060837 + 0.439764 + 0.331799 + 0.167599 +  = 1.000000, objective value => 0.975000 
 176 )  0.296313 + 0.281261 + 0.273036 + 0.149390 +  = 1.000000, objective value => 0.596296 
 177 )  0.420712 + 0.168463 + 0.009417 + 0.401408 +  = 1.000000, objective value => 0.644445 
 178 )  0.366148 + 0.222197 + 0.096994 + 0.314660 +  = 1.000000, objective value => 0.596296 
 179 )  0.235685 + 0.361539 + 0.030961 + 0.371815 +  = 1.000000, objective value => 0.637037 
 180 )  0.123231 + 0.373093 + 0.003402 + 0.500273 +  = 1.000000, objective value => 0.646154 
 181 )  0.436951 + 0.136427 + 0.143169 + 0.283453 +  = 1.000000, objective value => 0.644445 
 182 )  0.143096 + 0.343351 + 0.252042 + 0.261511 +  = 1.000000, objective value => 0.596296 
 183 )  0.320858 + 0.350041 + 0.117964 + 0.211138 +  = 1.000000, objective value => 0.596296 
 184 )  0.065044 + 0.357928 + 0.294318 + 0.282710 +  = 1.000000, objective value => 0.975000 
 185 )  0.250910 + 0.433493 + 0.286017 + 0.029579 +  = 1.000000, objective value => 0.975000 
 186 )  0.319185 + 0.348825 + 0.277231 + 0.054759 +  = 1.000000, objective value => 0.637037 
 187 )  0.234546 + 0.005663 + 0.734526 + 0.025264 +  = 1.000000, objective value => 0.975000 
 188 )  0.416989 + 0.246636 + 0.294531 + 0.041843 +  = 1.000000, objective value => 0.596296 
 189 )  0.152136 + 0.204531 + 0.428014 + 0.215320 +  = 1.000000, objective value => 0.596296 
 190 )  0.216246 + 0.043452 + 0.429661 + 0.310641 +  = 1.000000, objective value => 0.596296 
 191 )  0.222051 + 0.322268 + 0.164585 + 0.291096 +  = 1.000000, objective value => 0.596296 
 192 )  0.183207 + 0.488820 + 0.159236 + 0.168737 +  = 1.000000, objective value => 0.975000 
 193 )  0.021743 + 0.401415 + 0.300116 + 0.276726 +  = 1.000000, objective value => 0.975000 
 194 )  0.233680 + 0.074506 + 0.468619 + 0.223195 +  = 1.000000, objective value => 0.596296 
 195 )  0.120699 + 0.244351 + 0.045336 + 0.589614 +  = 1.000000, objective value => 0.683019 
 196 )  0.364864 + 0.121276 + 0.015686 + 0.498174 +  = 1.000000, objective value => 0.588889 
 197 )  0.023947 + 0.327718 + 0.302500 + 0.345835 +  = 1.000000, objective value => 0.588235 
 198 )  0.147563 + 0.258545 + 0.418356 + 0.175536 +  = 1.000000, objective value => 0.639216 
 199 )  0.099126 + 0.376449 + 0.393501 + 0.130924 +  = 1.000000, objective value => 0.975000 
 200 )  0.021299 + 0.432718 + 0.332670 + 0.213313 +  = 1.000000, objective value => 0.975000 
 201 )  0.257769 + 0.231611 + 0.301583 + 0.209038 +  = 1.000000, objective value => 0.596296 
 202 )  0.360929 + 0.240912 + 0.039840 + 0.358319 +  = 1.000000, objective value => 0.644445 
 203 )  0.040180 + 0.378511 + 0.227112 + 0.354197 +  = 1.000000, objective value => 0.639216 
 204 )  0.068990 + 0.225643 + 0.522715 + 0.182652 +  = 1.000000, objective value => 0.975000 
 205 )  0.189203 + 0.597325 + 0.130729 + 0.082742 +  = 1.000000, objective value => 0.975000 
 206 )  0.301821 + 0.080962 + 0.407854 + 0.209363 +  = 1.000000, objective value => 0.596296 
 207 )  0.152999 + 0.373337 + 0.161194 + 0.312470 +  = 1.000000, objective value => 0.596296 
 208 )  0.165557 + 0.011018 + 0.055991 + 0.767434 +  = 1.000000, objective value => 0.683019 
 209 )  0.180177 + 0.378609 + 0.061011 + 0.380202 +  = 1.000000, objective value => 0.637037 
 210 )  0.368614 + 0.241873 + 0.094684 + 0.294828 +  = 1.000000, objective value => 0.596296 
 211 )  0.316652 + 0.232981 + 0.315686 + 0.134682 +  = 1.000000, objective value => 0.596296 
 212 )  0.314435 + 0.053934 + 0.219308 + 0.412323 +  = 1.000000, objective value => 0.644445 
 213 )  0.225585 + 0.388631 + 0.174319 + 0.211466 +  = 1.000000, objective value => 0.596296 
 214 )  0.258372 + 0.242779 + 0.368035 + 0.130814 +  = 1.000000, objective value => 0.596296 
 215 )  0.185143 + 0.154456 + 0.389922 + 0.270478 +  = 1.000000, objective value => 0.596296 
 216 )  0.361758 + 0.249264 + 0.268628 + 0.120350 +  = 1.000000, objective value => 0.596296 
 217 )  0.213834 + 0.120424 + 0.127319 + 0.538422 +  = 1.000000, objective value => 0.683019 
 218 )  0.057830 + 0.365705 + 0.354734 + 0.221731 +  = 1.000000, objective value => 0.975000 
 219 )  0.692222 + 0.198894 + 0.095421 + 0.013463 +  = 1.000000, objective value => 0.596296 
 220 )  0.206312 + 0.427518 + 0.177735 + 0.188436 +  = 1.000000, objective value => 0.975000 
 221 )  0.073272 + 0.215840 + 0.359381 + 0.351508 +  = 1.000000, objective value => 0.646154 
 222 )  0.102828 + 0.235726 + 0.020414 + 0.641032 +  = 1.000000, objective value => 0.683019 
 223 )  0.039278 + 0.722896 + 0.221486 + 0.016340 +  = 1.000000, objective value => 0.975000 
 224 )  0.123498 + 0.253709 + 0.305179 + 0.317614 +  = 1.000000, objective value => 0.637037 
 225 )  0.341469 + 0.035081 + 0.241713 + 0.381737 +  = 1.000000, objective value => 0.644445 
 226 )  0.121304 + 0.404426 + 0.352809 + 0.121461 +  = 1.000000, objective value => 0.975000 
 227 )  0.192278 + 0.255264 + 0.278735 + 0.273723 +  = 1.000000, objective value => 0.596296 
 228 )  0.014204 + 0.282744 + 0.308173 + 0.394879 +  = 1.000000, objective value => 0.637037 
 229 )  0.036938 + 0.321273 + 0.354067 + 0.287721 +  = 1.000000, objective value => 0.975000 
 230 )  0.245545 + 0.479686 + 0.158771 + 0.115999 +  = 1.000000, objective value => 0.975000 
 231 )  0.309914 + 0.269381 + 0.152147 + 0.268558 +  = 1.000000, objective value => 0.596296 
 232 )  0.037056 + 0.330519 + 0.349344 + 0.283081 +  = 1.000000, objective value => 0.975000 
 233 )  0.399974 + 0.050858 + 0.315507 + 0.233661 +  = 1.000000, objective value => 0.596296 
 234 )  0.298641 + 0.544388 + 0.024942 + 0.132029 +  = 1.000000, objective value => 0.975000 
 235 )  0.230920 + 0.325676 + 0.347113 + 0.096291 +  = 1.000000, objective value => 0.975000 
 236 )  0.065134 + 0.324321 + 0.269805 + 0.340740 +  = 1.000000, objective value => 0.637037 
 237 )  0.301505 + 0.316979 + 0.080522 + 0.300993 +  = 1.000000, objective value => 0.596296 
 238 )  0.345881 + 0.382044 + 0.121949 + 0.150126 +  = 1.000000, objective value => 0.596296 
 239 )  0.277148 + 0.287906 + 0.417448 + 0.017499 +  = 1.000000, objective value => 0.611111 
 240 )  0.462622 + 0.462463 + 0.008451 + 0.066464 +  = 1.000000, objective value => 0.596296 
 241 )  0.102709 + 0.259685 + 0.231272 + 0.406334 +  = 1.000000, objective value => 0.646154 
 242 )  0.322682 + 0.220005 + 0.203036 + 0.254277 +  = 1.000000, objective value => 0.596296 
 243 )  0.062042 + 0.044200 + 0.376016 + 0.517742 +  = 1.000000, objective value => 0.646154 
 244 )  0.610785 + 0.041772 + 0.059845 + 0.287599 +  = 1.000000, objective value => 0.644445 
 245 )  0.013328 + 0.436500 + 0.320760 + 0.229412 +  = 1.000000, objective value => 0.975000 
 246 )  0.265047 + 0.157698 + 0.143498 + 0.433757 +  = 1.000000, objective value => 0.644445 
 247 )  0.346116 + 0.207330 + 0.253068 + 0.193486 +  = 1.000000, objective value => 0.596296 
 248 )  0.175768 + 0.177175 + 0.493739 + 0.153317 +  = 1.000000, objective value => 0.596296 
 249 )  0.464316 + 0.162327 + 0.081597 + 0.291759 +  = 1.000000, objective value => 0.644445 
 250 )  0.372903 + 0.132494 + 0.073929 + 0.420674 +  = 1.000000, objective value => 0.644445 
 251 )  0.323868 + 0.356266 + 0.195640 + 0.124226 +  = 1.000000, objective value => 0.596296 
 252 )  0.184896 + 0.194970 + 0.472428 + 0.147706 +  = 1.000000, objective value => 0.596296 
 253 )  0.319202 + 0.274172 + 0.250527 + 0.156099 +  = 1.000000, objective value => 0.596296 
 254 )  0.312160 + 0.079434 + 0.557637 + 0.050770 +  = 1.000000, objective value => 0.637037 
 255 )  0.003590 + 0.624801 + 0.254712 + 0.116897 +  = 1.000000, objective value => 0.975000 
 256 )  0.276228 + 0.160766 + 0.279368 + 0.283638 +  = 1.000000, objective value => 0.596296 
 257 )  0.281246 + 0.482900 + 0.063715 + 0.172139 +  = 1.000000, objective value => 0.975000 
 258 )  0.202335 + 0.357297 + 0.220669 + 0.219699 +  = 1.000000, objective value => 0.596296 
 259 )  0.252450 + 0.238072 + 0.314203 + 0.195275 +  = 1.000000, objective value => 0.596296 
 260 )  0.394908 + 0.026545 + 0.485619 + 0.092928 +  = 1.000000, objective value => 0.596296 
 261 )  0.272565 + 0.213402 + 0.385199 + 0.128834 +  = 1.000000, objective value => 0.596296 
 262 )  0.279132 + 0.253068 + 0.189073 + 0.278727 +  = 1.000000, objective value => 0.596296 
 263 )  0.239217 + 0.140785 + 0.316070 + 0.303928 +  = 1.000000, objective value => 0.596296 
 264 )  0.068795 + 0.104612 + 0.463265 + 0.363328 +  = 1.000000, objective value => 0.596296 
 265 )  0.003574 + 0.342766 + 0.115622 + 0.538038 +  = 1.000000, objective value => 0.540741 
 266 )  0.023585 + 0.394722 + 0.262505 + 0.319188 +  = 1.000000, objective value => 0.975000 
 267 )  0.167395 + 0.201993 + 0.176104 + 0.454508 +  = 1.000000, objective value => 0.646154 
 268 )  0.184846 + 0.344349 + 0.205838 + 0.264967 +  = 1.000000, objective value => 0.596296 
 269 )  0.222600 + 0.278492 + 0.414281 + 0.084626 +  = 1.000000, objective value => 0.639216 
 270 )  0.104047 + 0.036572 + 0.429794 + 0.429587 +  = 1.000000, objective value => 0.596296 
 271 )  0.121703 + 0.605346 + 0.116059 + 0.156892 +  = 1.000000, objective value => 0.975000 
 272 )  0.136893 + 0.356231 + 0.229529 + 0.277348 +  = 1.000000, objective value => 0.596296 
